customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_1325,Male,0,No,No,46,Yes,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),108.2,2247.17,Yes
ID_1326,Male,0,Yes,Yes,69,Yes,No,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.11,707.53,Yes
ID_1327,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.23,563.58,Yes
ID_1328,Female,0,Yes,No,51,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,78.23,8044.77,Yes
ID_1329,Male,0,No,No,69,Yes,No,No,No,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),81.53,855.54,No
ID_1330,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.27,7223.98,Yes
ID_1331,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,28.29,4729.39,Yes
ID_1332,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.23,3763.1,No
ID_1333,Female,0,No,Yes,69,Yes,No,No,Yes,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),89.72,8658.86,No
ID_1334,Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.13,7740.38,Yes
ID_1335,Female,0,No,Yes,30,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),114.13,2086.97,Yes
ID_1336,Male,0,No,No,24,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),27.16,5209.06,No
ID_1337,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.94,1388.14,Yes
ID_1338,Female,0,Yes,Yes,69,No,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,79.97,5197.71,Yes
ID_1339,Female,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),81.45,1109.7,Yes
ID_1340,Male,1,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,65.04,5455.03,Yes
ID_1341,Female,0,No,Yes,69,Yes,Yes,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,92.64,8447.31,Yes
ID_1342,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,51.88,5059.84,No
ID_1343,Male,0,Yes,No,48,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.78,1107.74,No
ID_1344,Male,1,Yes,Yes,67,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,37.12,6949.92,Yes
ID_1345,Male,0,Yes,No,54,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.21,2897.36,No
ID_1346,Male,0,No,No,36,Yes,No,DSL,No,No,No,Yes,No,No internet service,One year,No,Mailed check,99.09,833.1,No
ID_1347,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.26,5701.34,Yes
ID_1348,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,34.39,7216.51,No
ID_1349,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.95,4202.42,Yes
ID_1350,Female,0,Yes,Yes,62,No,No,No,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.47,8092.32,No
ID_1351,Female,1,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.7,5932.34,Yes
ID_1352,Male,0,Yes,No,3,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.02,5436.46,Yes
ID_1353,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.13,3083.71,Yes
ID_1354,Female,1,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,95.62,2723.08,No
ID_1355,Female,0,No,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.81,2470.63,Yes
ID_1356,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,37.08,8322.17,Yes
ID_1357,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,52.22,5655.68,Yes
ID_1358,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),26.97,5167.81,No
ID_1359,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),27.73,2794.85,No
ID_1360,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.89,3084.62,Yes
ID_1361,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22.16,2437.29,Yes
ID_1362,Male,0,Yes,No,38,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,36.5,1376.56,No
ID_1363,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),58.15,7991.21,Yes
ID_1364,Female,0,No,Yes,53,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,77.7,5065.68,Yes
ID_1365,Female,0,Yes,No,13,Yes,No,No,Yes,No,No,No,Yes,No internet service,One year,No,Electronic check,114.05,6372.94,No
ID_1366,Male,0,No,Yes,13,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,57.32,4136.66,Yes
ID_1367,Female,0,No,Yes,18,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.85,512.39,No
ID_1368,Male,0,No,Yes,19,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,67.42,4091.16,No
ID_1369,Female,1,Yes,No,19,Yes,Yes,No,No,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),95.78,385.44,No
ID_1370,Male,0,Yes,No,70,Yes,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,44.33,8218.98,No
ID_1371,Male,0,No,No,48,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,35.25,2989.96,Yes
ID_1372,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),90.14,1353.27,Yes
ID_1373,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.58,1986.03,No
ID_1374,Male,0,No,No,28,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,No,Electronic check,86.95,7915.49,No
ID_1375,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),54.94,1814.55,No
ID_1376,Female,0,Yes,Yes,48,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,100.04,1171.56,Yes
ID_1377,Male,0,Yes,No,29,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.94,5368.43,No
ID_1378,Female,1,Yes,No,48,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,84.31,834.98,Yes
ID_1379,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,56.73,4109.45,No
ID_1380,Female,0,Yes,No,47,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,75.4,5898.26,No
ID_1381,Female,0,Yes,Yes,60,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.09,1234.58,No
ID_1382,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),98.43,6769.89,No
ID_1383,Female,0,Yes,Yes,20,No,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Mailed check,28.13,3734.44,No
ID_1384,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),40.95,6186.1,Yes
ID_1385,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,47.65,2215.32,Yes
ID_1386,Male,0,No,No,49,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,69.22,3804.63,Yes
ID_1387,Female,0,Yes,No,15,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.54,4147.36,Yes
ID_1388,Male,0,Yes,No,60,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.55,2581.52,Yes
ID_1389,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.45,6874.85,No
ID_1390,Female,0,No,No,27,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,52.85,1558.08,No
ID_1391,Female,1,Yes,No,55,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,51.86,5765.89,No
ID_1392,Female,0,Yes,No,15,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),88.28,8098.92,No
ID_1393,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,104.52,7278.55,Yes
ID_1394,Male,0,Yes,No,31,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),114.6,6640.52,No
ID_1395,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),54.71,1256.28,Yes
ID_1396,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,81.4,6595.17,Yes
ID_1397,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),88.75,3265.11,Yes
ID_1398,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),108.99,914.5,No
ID_1399,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.31,6066.04,Yes
ID_1400,Male,0,No,No,10,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.98,590.64,Yes
ID_1401,Male,0,No,Yes,52,No,No,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),95.45,3323.37,Yes
ID_1402,Male,0,Yes,No,37,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),63.39,7469.79,Yes
ID_1403,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),117.82,5968.54,No
ID_1404,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.96,4501.43,No
ID_1405,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),25.62,7666.4,No
ID_1406,Female,1,No,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.63,6513.55,Yes
ID_1407,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,48.27,4089.83,No
ID_1408,Male,0,Yes,Yes,59,Yes,No,No,No,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,89.19,6493.19,No
ID_1409,Female,0,No,No,21,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),25.88,7672.62,Yes
ID_1410,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.45,1264.37,Yes
ID_1411,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,98.25,1754.06,Yes
ID_1412,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,87.42,6309.7,Yes
ID_1413,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,82.84,1494.32,Yes
ID_1414,Female,1,No,No,69,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),32.37,1461.82,No
ID_1415,Female,0,No,Yes,27,No,No,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),32.77,5705.86,No
ID_1416,Male,0,Yes,Yes,52,No,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),25.99,4659.29,Yes
ID_1417,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.01,6577.25,Yes
ID_1418,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),89.98,2782.0,No
ID_1419,Male,0,Yes,No,30,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.21,5291.67,Yes
ID_1420,Male,0,Yes,No,23,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.59,7789.54,Yes
ID_1421,Male,0,No,Yes,16,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,58.01,7848.2,Yes
ID_1422,Male,1,No,No,55,No,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,108.76,5678.81,Yes
ID_1423,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),80.22,220.99,No
ID_1424,Female,0,Yes,No,17,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),22.98,4598.3,No
ID_1425,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.52,608.98,No
ID_1426,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,106.01,8596.07,No
ID_1427,Male,0,No,No,56,Yes,No,No,No,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),94.41,8659.04,Yes
ID_1428,Female,0,No,Yes,54,Yes,No,No,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),111.52,1024.02,No
ID_1429,Male,0,Yes,No,9,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,58.32,3971.91,Yes
ID_1430,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),103.1,7481.7,No
ID_1431,Male,0,No,Yes,27,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,112.05,1024.71,No
ID_1432,Female,0,No,No,37,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,97.74,4804.81,Yes
ID_1433,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,91.74,1749.21,No
ID_1434,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.06,4227.65,No
ID_1435,Female,0,No,Yes,38,Yes,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,52.27,1771.95,No
ID_1436,Female,0,No,No,44,Yes,No,No,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,108.54,4614.35,No
ID_1437,Male,0,No,No,36,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),36.31,3585.49,No
ID_1438,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,22.53,3432.03,No
ID_1439,Male,0,Yes,No,42,Yes,No,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),82.62,1408.47,Yes
ID_1440,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),52.16,5736.62,Yes
ID_1441,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,91.59,627.59,Yes
ID_1442,Female,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.5,8111.65,No
ID_1443,Male,0,No,No,50,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,40.04,530.35,Yes
ID_1444,Male,0,No,Yes,52,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,50.39,3585.04,No
ID_1445,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.19,2504.02,Yes
ID_1446,Female,0,No,No,25,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),85.06,4799.82,Yes
ID_1447,Female,0,No,Yes,58,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.07,234.62,Yes
ID_1448,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.07,3823.2,Yes
ID_1449,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,No,Electronic check,40.27,6550.42,Yes
ID_1450,Female,1,Yes,Yes,3,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,106.99,7014.03,No
ID_1451,Male,0,Yes,Yes,16,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),89.61,8115.13,No
ID_1452,Female,0,Yes,Yes,2,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,80.55,957.96,Yes
ID_1453,Male,0,No,Yes,23,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,105.17,4820.26,No
ID_1454,Male,0,No,No,30,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,25.92,3497.18,No
ID_1455,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.96,5628.97,No
ID_1456,Female,0,No,Yes,65,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),107.61,7228.07,No
ID_1457,Female,0,No,No,22,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,26.57,5214.04,No
ID_1458,Female,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.87,2003.47,Yes
ID_1459,Male,0,Yes,No,56,No,No phone service,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,49.47,2803.19,Yes
ID_1460,Male,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),75.13,7753.76,No
ID_1461,Male,0,No,No,30,No,No phone service,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,27.9,5838.27,No
ID_1462,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,72.64,5184.05,Yes
ID_1463,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,69.69,1224.84,Yes
ID_1464,Male,1,No,No,53,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,24.76,2976.84,No
ID_1465,Female,1,Yes,Yes,55,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.76,2818.47,Yes
ID_1466,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,31.74,243.22,Yes
ID_1467,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),66.02,8072.96,Yes
ID_1468,Female,1,No,No,33,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,46.74,2892.7,No
ID_1469,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.33,908.65,No
ID_1470,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),74.9,4299.54,No
ID_1471,Female,1,Yes,No,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.01,3907.24,Yes
ID_1472,Male,0,No,No,27,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Electronic check,105.66,7385.31,Yes
ID_1473,Female,0,No,Yes,10,Yes,No,No,No,No,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),33.06,6950.03,Yes
ID_1474,Female,0,Yes,No,57,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),102.89,6792.43,Yes
ID_1475,Female,0,Yes,No,30,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.9,8097.96,No
ID_1476,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,41.23,3264.64,No
ID_1477,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),96.69,5127.24,No
ID_1478,Female,0,No,No,14,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),83.12,5821.1,No
